customer_id,full_name,recency_days,frequency,monetary,segment
192453,Rashmi Banerjee,409,1,34617.89,Lost
837664,Deepak Kapoor,316,1,34617.41,Lost
809421,Amit Verma,344,2,34615.53,Lost
702178,Sneha Das,329,1,34615.03,Lost
136630,Swati Sharma,136,2,34613.62,At Risk
158308,Meera Malhotra,409,1,34613.13,Lost
613402,Swati Gupta,134,2,34612.13,At Risk
675269,Sanjay Iyer,328,1,34610.94,Lost
670631,Anjali Chatterjee,82,2,34603.42,Active
511463,Suresh Verma,106,1,34602.10,At Risk
782166,Rashmi Singh,109,2,34597.50,At Risk
712058,Aarti Agarwal,158,1,34597.49,At Risk
590408,Anjali Patel,104,1,34597.46,At Risk
931667,Preeti Khan,319,1,34597.34,Lost
556980,Nidhi Patel,405,1,34597.32,Lost
100763,Aarti Mehta,117,1,34596.22,At Risk
546587,Deepak Das,374,1,34595.80,Lost
969947,Shreya Mehta,103,2,34595.06,At Risk
848860,Deepak Kapoor,200,1,34594.51,Lost
760743,Kavita Reddy,225,1,34591.93,Lost
503070,Meera Gupta,242,1,34589.67,Lost
496685,Nidhi Mehta,191,2,34589.40,Lost
400921,Pooja Banerjee,404,1,34587.22,Lost
497377,Meera Singh,160,2,34586.39,At Risk
562442,Riya Agarwal,216,1,34585.59,Lost
561765,Swati Sharma,243,1,34585.35,Lost
19565,Isha Khan,94,1,34583.01,At Risk
277320,Rahul Khan,394,1,34582.45,Lost
215468,Meera Singh,282,2,34581.79,Lost
124236,Ankit Reddy,72,2,34581.47,Active
774305,Rohit Singh,75,1,34579.42,Active
519551,Pooja Verma,74,1,34578.86,Active
650883,Neha Reddy,118,2,34577.93,At Risk
18594,Sanjay Singh,249,1,34576.12,Lost
427353,Isha Sharma,282,1,34575.65,Lost
733041,Pooja Iyer,254,1,34575.21,Lost
295552,Prakash Reddy,254,2,34570.21,Lost
634118,Deepak Singh,352,1,34568.77,Lost
84645,Deepak Patel,105,1,34567.01,At Risk
829186,Pooja Khan,223,1,34565.59,Lost
235120,Preeti Gupta,156,2,34563.78,At Risk
255325,Ankit Patel,186,1,34563.74,Lost
259099,Shreya Kapoor,215,1,34561.26,Lost
580917,Deepak Mehta,158,1,34560.02,At Risk
432046,Amit Iyer,241,1,34559.61,Lost
41420,Sanjay Malhotra,162,1,34557.90,At Risk
629031,Swati Malhotra,63,1,34557.18,Active
49039,Suresh Khan,359,1,34556.83,Lost
837394,Swati Banerjee,354,1,34553.42,Lost
33412,Rashmi Singh,351,1,34552.67,Lost
159170,Deepak Malhotra,378,1,34551.85,Lost
640974,Shreya Agarwal,134,1,34544.46,At Risk
388309,Vikas Reddy,236,1,34543.96,Lost
365259,Neha Gupta,230,1,34543.42,Lost
485990,Swati Khan,273,1,34539.97,Lost
588169,Amit Mehta,84,1,34539.76,Active
1773,Kavita Sharma,56,2,34539.45,Active
110855,Riya Malhotra,161,1,34538.32,At Risk
92296,Riya Kapoor,172,1,34537.22,At Risk
214300,Rohit Patel,162,3,34534.23,At Risk
949742,Arjun Mehta,346,1,34533.35,Lost
605954,Rashmi Patel,171,1,34532.84,At Risk
96378,Pooja Chatterjee,277,1,34531.51,Lost
154372,Nidhi Reddy,121,1,34530.29,At Risk
677104,Priya Reddy,399,1,34529.31,Lost
232986,Banerjee,369,1,34525.31,Lost
122899,Ajay Verma,283,1,34523.58,Lost
614891,Swati Chatterjee,300,1,34523.39,Lost
983247,Preeti Banerjee,169,2,34522.24,At Risk
349182,Kavita Agarwal,401,1,34521.90,Lost
509519,Kunal Gupta,260,2,34518.86,Lost
285540,Rashmi Banerjee,203,1,34518.33,Lost
153674,Aarti Patel,100,1,34518.31,At Risk
241696,Rashmi Patel,293,1,34516.12,Lost
783777,Ankit Gupta,290,1,34510.50,Lost
536202,Riya Iyer,204,2,34509.95,Lost
954500,Swati Gupta,163,1,34509.71,At Risk
797167,Rohit Verma,322,1,34508.13,Lost
690540,Aarti Gupta,268,1,34506.13,Lost
617144,Suresh Gupta,95,1,34504.90,At Risk
203633,Sneha Singh,407,1,34503.74,Lost
851811,Isha Reddy,386,1,34502.85,Lost
443528,Anjali Sharma,126,1,34502.80,At Risk
443089,Aarti Chatterjee,260,1,34502.01,Lost
362763,Rashmi Singh,302,2,34499.84,Lost
260450,Sneha Khan,285,1,34497.05,Lost
25156,Sneha Khan,153,1,34496.71,At Risk
418891,Swati Gupta,390,1,34494.08,Lost
176823,Banerjee,139,2,34493.38,At Risk
930200,Anjali Banerjee,316,1,34489.65,Lost
173047,Sneha Iyer,285,1,34489.16,Lost
585849,Priya Reddy,154,2,34487.05,At Risk
141161,Shreya Iyer,130,1,34486.29,At Risk
411770,Preeti Das,90,2,34484.01,Active
734179,Manish Mehta,58,1,34478.94,Active
559334,Riya Reddy,369,1,34478.15,Lost
24548,Manish Reddy,366,1,34474.56,Lost
477324,Vivek Gupta,403,1,34473.68,Lost
38351,Meera Iyer,153,1,34473.05,At Risk
638186,Anjali Patel,361,1,34472.41,Lost
122117,Neha Khan,194,2,34468.44,Lost
153933,Meera Reddy,133,1,34466.89,At Risk
743529,Priya Chatterjee,132,1,34465.58,At Risk
261961,Rashmi Verma,356,2,34464.70,Lost
539975,Isha Singh,81,1,34464.54,Active
553327,Vivek Mehta,211,1,34464.28,Lost
63263,Kavita Singh,142,1,34463.36,At Risk
687971,Ankit Verma,365,1,34461.87,Lost
421458,Riya Agarwal,153,1,34461.24,At Risk
6450,Aarti Iyer,83,2,34460.79,Active
103547,Sneha Verma,207,2,34458.16,Lost
269023,Suresh Singh,121,2,34454.39,At Risk
644951,Suresh Kapoor,70,1,34449.05,Active
432409,Pooja Mehta,61,2,34448.87,Active
551065,Kavita Agarwal,174,1,34444.75,At Risk
238887,Rahul Mehta,349,2,34443.05,Lost
841282,Sneha Khan,152,2,34442.38,At Risk
395840,Priya Reddy,296,1,34439.50,Lost
750509,Riya Gupta,241,1,34438.93,Lost
508321,Suresh Gupta,398,1,34438.40,Lost
796896,Shreya Gupta,126,1,34438.21,At Risk
980164,Aarti Gupta,189,1,34437.71,Lost
651147,Aarti Kapoor,198,1,34436.62,Lost
500005,Aarti Khan,141,1,34436.03,At Risk
788493,Ankit Khan,54,1,34435.30,Active
64660,Shreya Malhotra,186,1,34434.37,Lost
814048,Isha Gupta,357,1,34433.75,Lost
186116,Swati Singh,283,1,34433.64,Lost
106244,Meera Iyer,230,1,34430.63,Lost
596457,Preeti Agarwal,358,1,34428.19,Lost
685035,Shreya Chatterjee,336,1,34428.17,Lost
568924,Ankit Kapoor,384,1,34427.22,Lost
154133,Kavita Iyer,249,1,34425.34,Lost
345314,Pooja Gupta,122,2,34424.96,At Risk
764668,Shreya Mehta,135,1,34423.32,At Risk
434751,Suresh Verma,156,1,34421.90,At Risk
281061,Rashmi Malhotra,112,2,34421.68,At Risk
666285,Kavita Malhotra,363,1,34421.24,Lost
521619,Meera Agarwal,289,1,34419.59,Lost
900957,Rahul Iyer,273,1,34418.21,Lost
822674,Suresh Khan,364,1,34417.12,Lost
189201,Vivek Gupta,234,1,34415.70,Lost
28437,Anjali Verma,115,2,34414.89,At Risk
475204,Prakash Das,266,1,34413.53,Lost
620861,Priya Malhotra,124,1,34410.50,At Risk
435494,Swati Das,155,1,34410.28,At Risk
782695,Rohit Khan,123,1,34409.57,At Risk
60560,Rahul Reddy,227,2,34408.45,Lost
75662,Amit Patel,143,1,34407.24,At Risk
453966,Neha Mehta,348,1,34402.59,Lost
8565,Rashmi Sharma,104,1,34401.96,At Risk
522245,Isha Khan,143,1,34400.88,At Risk
544674,Anjali Gupta,298,1,34398.80,Lost
829454,Ankit Mehta,223,1,34395.67,Lost
891548,Pooja Verma,180,1,34394.10,At Risk
517519,Anjali Das,403,1,34393.17,Lost
166367,Deepak Agarwal,67,2,34391.49,Active
183603,Preeti Malhotra,339,1,34389.16,Lost
884152,Arjun Mehta,336,1,34386.35,Lost
547299,Nidhi Patel,74,1,34385.47,Active
199114,Pooja Malhotra,137,2,34385.07,At Risk
598876,Sneha Reddy,311,2,34383.87,Lost
782734,Aarti Malhotra,184,2,34383.70,Lost
276115,Vivek Gupta,271,1,34382.86,Lost
681697,Isha Chatterjee,215,1,34380.37,Lost
989801,Kunal Patel,322,1,34380.23,Lost
793707,Vikas Gupta,181,1,34380.08,Lost
317436,Kunal Agarwal,408,1,34376.71,Lost
810020,Preeti Iyer,273,1,34376.34,Lost
100523,Kapoor,94,1,34372.82,At Risk
335357,Sanjay Gupta,185,1,34372.13,Lost
206073,Sneha Malhotra,189,2,34371.16,Lost
170758,Rashmi Agarwal,56,1,34370.43,Active
339006,Vivek Gupta,293,1,34369.24,Lost
381957,Kunal Singh,304,1,34368.51,Lost
929328,Sneha Gupta,107,1,34368.37,At Risk
461696,Shreya Chatterjee,88,1,34367.77,Active
616996,Swati Iyer,211,3,34364.51,Lost
345506,Pooja Sharma,164,1,34363.23,At Risk
929004,Vivek Gupta,183,1,34361.37,Lost
154848,Amit Agarwal,328,2,34358.12,Lost
50808,Meera Chatterjee,265,1,34355.49,Lost
813898,Rashmi Sharma,150,1,34355.45,At Risk
979996,Swati Malhotra,170,1,34354.89,At Risk
544769,Aarti Das,247,1,34349.17,Lost
54967,Ankit Verma,156,1,34347.82,At Risk
178657,Vivek Singh,300,1,34344.06,Lost
372146,Sanjay Reddy,195,1,34340.13,Lost
695983,Meera Chatterjee,218,1,34338.10,Lost
896616,Rashmi Malhotra,102,2,34336.76,At Risk
111001,Ajay Chatterjee,118,1,34335.26,At Risk
330750,Shreya Gupta,76,1,34334.13,Active
650402,Priya Agarwal,417,1,34332.89,Lost
497486,Preeti Banerjee,191,1,34328.66,Lost
358085,Nidhi Sharma,132,1,34326.20,At Risk
849594,Vivek Agarwal,136,1,34325.40,At Risk
164145,Meera Das,229,1,34323.36,Lost
504183,Nitin Verma,371,1,34322.24,Lost
591949,Priya Banerjee,382,1,34321.82,Lost
467520,Anjali Gupta,357,2,34319.95,Lost
995970,Shreya Das,170,1,34319.86,At Risk
481576,Nidhi Patel,74,1,34317.85,Active
221365,Swati Malhotra,334,1,34317.45,Lost
94782,Vikas Gupta,365,1,34316.36,Lost
413307,Kavita Verma,229,1,34316.19,Lost
498402,Swati Banerjee,102,2,34316.12,At Risk
607707,Pooja Patel,342,1,34312.58,Lost
918351,Prakash Singh,181,1,34308.15,Lost
70350,Vivek Iyer,366,2,34307.05,Lost
742464,Rashmi Iyer,367,1,34305.82,Lost
421077,Manish Banerjee,105,1,34304.86,At Risk
12308,Ankit Reddy,196,2,34304.76,Lost
122449,Vikas Verma,110,1,34304.67,At Risk
672224,Aarti Iyer,200,1,34304.54,Lost
578016,Rashmi Singh,387,1,34301.52,Lost
253824,Neha Das,234,2,34301.00,Lost
868156,Sneha Iyer,132,1,34299.62,At Risk
90591,Sanjay Gupta,209,2,34298.15,Lost
976255,Rashmi Agarwal,377,1,34297.77,Lost
133647,Preeti Mehta,418,1,34297.39,Lost
436286,Pooja Reddy,159,2,34296.56,At Risk
597823,Sneha Agarwal,219,2,34295.61,Lost
689141,Preeti Reddy,99,1,34295.38,At Risk
566341,Nidhi Patel,270,1,34295.32,Lost
212740,Rashmi Agarwal,316,1,34293.13,Lost
983646,Prakash Verma,398,1,34291.47,Lost
888603,Neha Khan,384,1,34291.40,Lost
348279,Pooja Banerjee,395,1,34291.13,Lost
801845,Prakash Chatterjee,224,1,34285.83,Lost
790173,Meera Gupta,167,1,34284.81,At Risk
296780,Aarti Agarwal,331,1,34282.89,Lost
736572,Priya Sharma,209,1,34281.32,Lost
229305,Nidhi Patel,255,1,34280.67,Lost
800939,Riya Iyer,87,2,34280.60,Active
731536,Sanjay Patel,131,2,34280.18,At Risk
757347,Rashmi Mehta,75,1,34278.94,Active
588478,Suresh Das,401,1,34273.34,Lost
855645,Aarti Mehta,408,1,34273.19,Lost
68050,Riya Gupta,254,1,34273.02,Lost
907510,Vikas Kapoor,271,1,34268.96,Lost
80975,Kavita Reddy,381,1,34268.79,Lost
567998,Sneha Verma,60,2,34268.76,Active
4106,Anjali Gupta,103,1,34267.74,At Risk
980395,Pooja Malhotra,168,1,34267.67,At Risk
453008,Isha Malhotra,388,1,34267.55,Lost
258212,Aarti Reddy,340,1,34267.47,Lost
242610,Anjali Das,202,1,34266.85,Lost
765866,Shreya Singh,296,1,34266.34,Lost
854944,Sanjay Sharma,257,1,34265.95,Lost
922267,Nitin Iyer,193,1,34264.19,Lost
56802,Nitin Malhotra,355,2,34263.43,Lost
16953,Sanjay Agarwal,122,2,34263.16,At Risk
38323,Swati Reddy,156,2,34262.48,At Risk
177608,Prakash Patel,232,1,34261.88,Lost
123181,Nitin Verma,173,1,34261.64,At Risk
65660,Meera Verma,376,1,34259.45,Lost
247936,Rashmi Das,242,1,34257.20,Lost
38474,Shreya Das,248,1,34256.17,Lost
260050,Preeti Mehta,208,1,34251.25,Lost
834720,Aarti Sharma,119,1,34250.22,At Risk
911626,Isha Khan,339,1,34247.34,Lost
581759,Sneha Das,370,1,34246.96,Lost
885933,Suresh Chatterjee,216,1,34244.17,Lost
940470,Anjali Iyer,115,2,34242.74,At Risk
690642,Aarti Iyer,344,1,34242.35,Lost
472872,Kavita Malhotra,305,1,34238.36,Lost
336662,Kavita Khan,236,1,34234.95,Lost
393375,Deepak Gupta,229,1,34234.16,Lost
795510,Amit Patel,254,1,34231.49,Lost
371033,Rashmi Mehta,255,1,34229.71,Lost
582258,Anjali Iyer,285,1,34228.99,Lost
465460,Priya Reddy,286,1,34227.23,Lost
738008,Rahul Singh,77,2,34225.73,Active
19039,Isha Chatterjee,293,1,34222.40,Lost
923638,Amit Singh,179,1,34221.84,At Risk
757485,Sneha Iyer,210,1,34220.40,Lost
276588,Kavita Khan,211,1,34219.69,Lost
889203,Suresh Kapoor,358,1,34219.09,Lost
262833,Shreya Chatterjee,216,1,34218.37,Lost
622642,Anjali Reddy,127,1,34218.05,At Risk
556176,Swati Singh,148,1,34215.84,At Risk
166959,Isha Agarwal,411,1,34215.79,Lost
650468,Sanjay Banerjee,345,1,34215.04,Lost
273690,Prakash Khan,269,1,34214.42,Lost
471940,Sneha Sharma,99,2,34213.23,At Risk
376083,Riya Mehta,130,2,34210.10,At Risk
635542,Suresh Mehta,314,1,34208.90,Lost
433347,Swati Singh,283,1,34208.24,Lost
459856,Anjali Agarwal,109,1,34207.32,At Risk
158181,Preeti Das,74,1,34205.40,Active
379673,Meera Banerjee,334,1,34202.75,Lost
70108,Swati Gupta,237,2,34197.60,Lost
402652,Riya Reddy,321,1,34197.06,Lost
920405,Pooja Agarwal,58,2,34194.93,Active
103476,Priya Das,380,1,34191.51,Lost
118338,Rohit Singh,126,2,34190.02,At Risk
654913,Arjun Chatterjee,85,2,34189.78,Active
193211,Prakash Banerjee,108,1,34187.93,At Risk
806897,Pooja Chatterjee,282,1,34183.22,Lost
205562,Aarti Mehta,282,1,34180.00,Lost
161616,Meera Chatterjee,184,2,34178.56,Lost
319802,Suresh Agarwal,114,2,34176.60,At Risk
221274,Riya Sharma,178,1,34171.46,At Risk
179163,Deepak Iyer,173,1,34170.30,At Risk
463832,Amit Khan,167,1,34168.25,At Risk
61120,Kunal,127,1,34167.42,At Risk
709372,Isha Gupta,182,1,34166.87,Lost
904558,Rashmi Khan,192,1,34164.22,Lost
35273,Riya Sharma,198,1,34163.05,Lost
311177,Isha Kapoor,155,1,34160.56,At Risk
43276,Pooja Verma,124,1,34158.78,At Risk
305966,Priya Kapoor,334,1,34156.14,Lost
921740,Pooja Singh,154,1,34155.72,At Risk
812124,Vikas Chatterjee,99,1,34154.73,At Risk
256130,Amit Agarwal,404,1,34153.87,Lost
144871,Priya Verma,76,1,34153.33,Active
375218,Deepak Sharma,161,1,34152.13,At Risk
291725,Rashmi Singh,126,1,34147.97,At Risk
517961,Meera Verma,88,1,34147.93,Active
221398,Amit Verma,150,1,34144.38,At Risk
871368,Shreya Agarwal,56,1,34142.57,Active
663981,Riya Mehta,327,1,34136.52,Lost
907114,Rashmi Singh,186,1,34136.09,Lost
702211,Shreya Verma,244,1,34136.06,Lost
769468,Kavita Chatterjee,146,1,34135.68,At Risk
217773,Anjali Verma,114,2,34135.53,At Risk
103265,Sneha Verma,337,1,34133.72,Lost
345168,Amit Sharma,374,1,34132.91,Lost
741557,Isha Kapoor,58,2,34132.70,Active
612615,Aarti Khan,182,1,34129.28,Lost
978428,Priya Singh,117,2,34128.68,At Risk
996661,Aarti Reddy,62,2,34128.11,Active
624123,Rashmi Reddy,137,1,34125.82,At Risk
479571,Riya Singh,203,1,34124.25,Lost
953754,Prakash Reddy,257,1,34121.90,Lost
450925,Priya Gupta,199,1,34120.89,Lost
558511,Riya Verma,58,1,34120.57,Active
137526,Rohit Kapoor,88,1,34118.57,Active
864088,Anjali Khan,372,1,34117.08,Lost
963672,Neha Kapoor,400,1,34116.98,Lost
135251,Sneha Chatterjee,77,1,34116.81,Active
547023,Nidhi Patel,91,1,34115.42,At Risk
582844,Meera Malhotra,194,1,34113.01,Lost
323950,Kunal Iyer,213,1,34105.77,Lost
126012,Kavita Verma,293,1,34105.45,Lost
608215,Meera Khan,254,1,34105.44,Lost
424724,Vikas Agarwal,373,1,34104.73,Lost
700065,Rohit Gupta,130,1,34104.47,At Risk
483366,Kunal Khan,168,1,34101.82,At Risk
817987,Kavita Gupta,110,2,34101.24,At Risk
933527,Priya Sharma,201,1,34100.26,Lost
221051,Priya Khan,72,1,34099.45,Active
452946,Ajay Sharma,216,1,34096.95,Lost
25011,Deepak Agarwal,292,1,34096.39,Lost
106859,Priya Kapoor,200,2,34094.92,Lost
464230,Anjali Gupta,131,1,34094.54,At Risk
404470,Pooja Gupta,372,1,34094.03,Lost
837888,Aarti Sharma,87,1,34092.05,Active
439244,Sanjay Chatterjee,268,1,34088.52,Lost
360593,Vikas Agarwal,266,1,34086.29,Lost
947780,Nitin Das,148,2,34085.11,At Risk
678408,Preeti Khan,103,1,34085.10,At Risk
985147,Neha Kapoor,77,1,34084.00,Active
190517,Isha Das,238,1,34083.53,Lost
713182,Aarti Banerjee,311,1,34078.13,Lost
985860,Pooja Sharma,334,1,34078.01,Lost
222617,Priya Singh,329,1,34076.67,Lost
58109,Preeti Sharma,137,2,34073.07,At Risk
765028,Pooja Kapoor,74,1,34071.69,Active
572800,Meera Chatterjee,182,1,34069.61,Lost
692015,Shreya Chatterjee,249,1,34068.67,Lost
351742,Amit Mehta,294,1,34067.70,Lost
125757,Nidhi Banerjee,350,1,34067.33,Lost
992561,Suresh Banerjee,186,1,34066.81,Lost
387121,Suresh Singh,104,1,34066.30,At Risk
733279,Nitin Gupta,113,2,34065.75,At Risk
260495,Kavita Singh,384,1,34065.28,Lost
992589,Rashmi,307,2,34058.99,Lost
593264,Shreya Malhotra,221,1,34055.18,Lost
630607,Shreya Malhotra,323,1,34054.91,Lost
755652,Sneha Singh,347,1,34051.97,Lost
291287,Sanjay Mehta,152,1,34051.41,At Risk
65283,Suresh Kapoor,253,2,34051.19,Lost
992869,Shreya Das,115,2,34050.26,At Risk
617061,Kavita Singh,264,2,34049.19,Lost
211289,Nitin Banerjee,131,1,34048.64,At Risk
974175,Anjali Verma,87,1,34046.52,Active
829031,Rohit Gupta,384,2,34045.51,Lost
58781,Amit Verma,275,1,34040.22,Lost
678825,Swati Chatterjee,97,2,34038.10,At Risk
428623,Ajay Chatterjee,253,1,34036.96,Lost
677921,Arjun Banerjee,352,2,34035.82,Lost
596487,Rashmi Malhotra,95,1,34033.56,At Risk
361702,Rashmi Gupta,323,1,34032.39,Lost
91435,Rohit Iyer,269,1,34030.97,Lost
804914,Arjun Verma,248,1,34030.95,Lost
473649,Neha Gupta,166,1,34030.59,At Risk
841554,Pooja Patel,187,1,34027.94,Lost
450213,Isha Reddy,160,1,34027.46,At Risk
932848,Pooja Das,389,1,34027.13,Lost
619782,Pooja Khan,57,1,34026.86,Active
396859,Manish Sharma,383,1,34024.81,Lost
146709,Riya Verma,226,1,34023.73,Lost
349257,Rashmi Kapoor,156,1,34023.33,At Risk
119176,Kunal Agarwal,122,1,34022.80,At Risk
295988,Pooja Singh,337,1,34021.40,Lost
936775,Shreya Sharma,65,1,34020.73,Active
449252,Anjali Reddy,89,1,34020.72,Active
539050,Shreya Agarwal,345,1,34016.75,Lost
669018,Shreya Chatterjee,411,1,34014.92,Lost
41026,Shreya Agarwal,88,2,34013.47,Active
228908,Riya Das,264,1,34012.83,Lost
715946,Aarti Kapoor,326,1,34011.03,Lost
400867,Arjun Mehta,359,1,34008.81,Lost
421144,Aarti Reddy,354,1,34006.44,Lost
890383,Prakash Gupta,349,1,33999.38,Lost
714804,Suresh Gupta,318,1,33998.85,Lost
953481,Meera Chatterjee,187,1,33997.07,Lost
753212,Preeti Khan,142,1,33996.06,At Risk
34828,Kavita Malhotra,269,1,33994.77,Lost
598751,Kunal Banerjee,303,2,33994.54,Lost
945603,Preeti Gupta,253,2,33993.79,Lost
821628,Neha Mehta,381,1,33993.06,Lost
59443,Rashmi Agarwal,170,1,33993.03,At Risk
159080,Nidhi Agarwal,355,1,33992.03,Lost
740929,Isha Banerjee,347,1,33991.69,Lost
363250,Manish Malhotra,68,1,33991.31,Active
148811,Riya Kapoor,225,1,33988.02,Lost
151709,Pooja Reddy,182,1,33987.48,Lost
21259,Arjun Verma,113,1,33987.45,At Risk
965388,Shreya Malhotra,131,1,33986.41,At Risk
770958,Aarti Agarwal,209,1,33985.82,Lost
41468,Isha Gupta,347,1,33982.80,Lost
741766,Isha Malhotra,298,1,33981.68,Lost
816128,Prakash Sharma,417,1,33981.50,Lost
13378,Meera Agarwal,240,1,33979.76,Lost
29413,Manish Das,96,1,33978.95,At Risk
799399,Riya Singh,122,2,33978.50,At Risk
803707,Rashmi Verma,186,2,33978.38,Lost
17096,Manish Mehta,149,2,33978.15,At Risk
313121,Suresh Verma,136,1,33978.05,At Risk
487643,Rohit Singh,212,1,33976.63,Lost
703615,Isha Kapoor,141,1,33975.42,At Risk
177701,Shreya Patel,95,1,33975.38,At Risk
941878,Sneha Chatterjee,276,1,33972.54,Lost
727801,Preeti Kapoor,306,1,33972.38,Lost
716962,Manish Das,108,1,33972.31,At Risk
977591,Anjali Agarwal,85,1,33972.27,Active
588717,Kavita Reddy,228,1,33972.18,Lost
383947,Prakash Gupta,309,1,33970.59,Lost
848556,Khan,63,1,33969.55,Active
286597,Nidhi Gupta,204,1,33963.33,Lost
640366,Nitin Sharma,260,1,33958.15,Lost
917598,Shreya Khan,130,1,33953.66,At Risk
279196,Manish Khan,348,1,33951.09,Lost
694882,Isha Sharma,77,2,33947.99,Active
889417,Riya Iyer,232,2,33943.39,Lost
413904,Vivek Das,367,1,33939.90,Lost
420847,Suresh Das,306,1,33939.16,Lost
497202,Suresh Das,56,1,33938.28,Active
855197,Nidhi Patel,245,1,33936.53,Lost
250375,Sharma,276,1,33935.34,Lost
156906,Isha Sharma,183,1,33934.55,Lost
626147,Nidhi Patel,365,1,33934.44,Lost
86670,Kunal Kapoor,196,1,33933.68,Lost
824508,Sneha Khan,331,1,33933.13,Lost
305849,Prakash Malhotra,276,1,33932.58,Lost
473686,Kunal Verma,230,1,33932.05,Lost
662275,Preeti Mehta,216,1,33930.96,Lost
51340,Rashmi Chatterjee,70,1,33930.60,Active
843649,Preeti Malhotra,174,1,33928.13,At Risk
145660,Deepak Chatterjee,255,1,33927.70,Lost
449811,Vikas Chatterjee,269,2,33925.71,Lost
311073,Ajay Gupta,206,1,33924.49,Lost
870840,Isha Singh,142,1,33924.22,At Risk
575179,Rashmi Khan,310,1,33922.65,Lost
362961,Deepak Chatterjee,232,1,33922.22,Lost
654763,Sneha Sharma,120,1,33920.31,At Risk
388703,Arjun Verma,150,1,33918.34,At Risk
848525,Ajay Reddy,387,2,33915.22,Lost
40389,Prakash Malhotra,135,1,33914.37,At Risk
605117,Sanjay Verma,358,1,33913.21,Lost
994668,Shreya Kapoor,306,1,33912.47,Lost
164802,Priya Agarwal,67,1,33911.80,Active
256229,Sanjay Banerjee,207,1,33910.31,Lost
180454,Sneha Patel,283,1,33909.89,Lost
916606,Rahul Malhotra,121,1,33909.55,At Risk
850024,Neha Sharma,110,1,33907.96,At Risk
36112,Arjun Iyer,410,1,33902.30,Lost
387936,Priya Reddy,306,1,33901.54,Lost
951088,Pooja Banerjee,405,1,33901.14,Lost
112784,Suresh Sharma,387,1,33900.92,Lost
853832,Shreya Iyer,153,1,33900.13,At Risk
487922,Rashmi Verma,350,1,33896.70,Lost
230735,Deepak Sharma,68,1,33891.80,Active
776636,Kavita Banerjee,70,1,33890.69,Active
43445,Rashmi Das,201,1,33889.89,Lost
981247,Anjali Agarwal,57,1,33888.97,Active
960536,Swati Singh,329,1,33886.67,Lost
814402,Riya Verma,306,1,33883.12,Lost
317905,Rohit Reddy,156,1,33882.40,At Risk
572538,Aarti Chatterjee,393,1,33881.26,Lost
511441,Preeti Sharma,97,1,33879.70,At Risk
5685,Shreya Patel,259,1,33879.43,Lost
217818,Vivek Mehta,328,1,33879.12,Lost
179708,Vikas Malhotra,149,2,33876.71,At Risk
608827,Pooja Reddy,212,1,33875.49,Lost
288591,Meera Agarwal,340,1,33874.21,Lost
667046,Vivek Kapoor,95,1,33873.96,At Risk
163064,Aarti Banerjee,201,2,33873.85,Lost
231155,Riya Sharma,259,1,33873.28,Lost
54475,Preeti Mehta,350,1,33871.06,Lost
510973,Neha Das,193,1,33869.34,Lost
202693,Sneha Khan,169,1,33865.37,At Risk
108747,Riya Agarwal,227,1,33863.72,Lost
491442,Meera Verma,295,1,33862.10,Lost
54506,Ajay Banerjee,329,2,33859.57,Lost
179133,Deepak Verma,202,1,33859.14,Lost
351718,Suresh Singh,293,1,33858.92,Lost
920932,Riya Khan,292,1,33858.67,Lost
561607,Rahul Kapoor,234,1,33857.03,Lost
511855,Shreya Das,235,1,33856.69,Lost
715203,Swati Patel,290,1,33856.61,Lost
968166,Neha Verma,391,1,33853.82,Lost
541337,Vivek Reddy,96,1,33853.42,At Risk
719959,Arjun Mehta,281,1,33848.61,Lost
3385,Arjun Mehta,347,1,33848.14,Lost
725786,Swati Gupta,273,2,33846.10,Lost
277951,Priya Gupta,85,1,33844.48,Active
799588,Neha Banerjee,252,2,33843.97,Lost
334023,Aarti Chatterjee,173,1,33841.92,At Risk
712112,Preeti Reddy,61,1,33839.89,Active
102783,Shreya Iyer,208,1,33838.99,Lost
509394,Shreya Das,143,1,33834.89,At Risk
755355,Meera Verma,136,2,33834.12,At Risk
719547,Ajay Gupta,71,2,33833.48,Active
176969,Kavita Agarwal,301,1,33832.63,Lost
58909,Nitin Banerjee,67,1,33830.31,Active
397597,Shreya Chatterjee,409,1,33829.42,Lost
19379,Anjali Das,122,1,33827.51,At Risk
4845,Neha Patel,147,1,33827.32,At Risk
129832,Sanjay Sharma,351,2,33825.11,Lost
529830,Ankit Chatterjee,277,1,33823.84,Lost
744051,Vivek Das,253,1,33822.95,Lost
648930,Riya Khan,68,2,33820.98,Active
180223,Rohit Kapoor,62,1,33820.15,Active
519086,Amit Khan,229,1,33819.67,Lost
